zipcode,Year,flood_count,max_severity,median_dead,median_displaced,median_duration,median_area,Annual Change (%),HPI,HPI with 1990 base,HPI with 2000 base
96741,1992,1.0004301566355915,1.963058872600016,3.0028284206774094,30979.269718034913,11.487037108948526,-21392.84209683408,,338.75414226733176,,
37029,2010,0.9988896976380169,1.6992636323677877,12.881477536563104,9552.10502215887,8.335631717427392,80718.27873840244,,74.0944406929743,,
30075,2018,1.0011466647145206,1.7773283898612275,27.399179021787077,54716.008410381284,13.507404933567678,251556.87510835638,,335.3429824822583,,
37029,2010,1.001803781421778,1.6657678676573453,7.995289066162098,18612.00755962667,13.271502215428693,86677.3544086573,,191.86634907136974,,
37034,2019,1.00148627702995,1.9909943342329008,7.954170028236378,8751.324723294441,1.5781221407579515,137087.00767483492,,208.7476570691608,,
70560,2016,1.0002191560197127,1.2242118579371402,-3.8943176342982877,61591.2832350345,-2.5347870789279847,12900.828051917008,,258.0553864369484,,
96741,1992,0.9995060481280059,1.3297631870852542,-9.782176246466648,31905.860471945394,9.57112601113328,-83835.59012445505,,145.05034951376496,,
96741,1992,0.9997081382379996,0.45503896398282184,-5.6404403480674485,54292.964004536596,6.901784485954636,-47191.389550915046,,223.40198575247385,,
90247,2003,1.0005677057842184,1.330823972391335,-3.3676342773410983,-53148.50196240767,8.01737876558504,-36406.12560163502,,230.96325891967376,,
19142,2012,1.00066548541469,1.4561711813605855,23.46916496349735,2512.413558701873,11.975863986469548,300118.5512350658,,201.18791482155453,,
61241,2001,0.9989541032845038,1.1601637640769984,0.576395648045994,6207.730903867324,2.518666106342265,-33934.024067660794,,94.40919899689162,,
29860,2018,0.9972840534276868,2.467555707048334,3.9121805081913688,33106.07295676387,8.388522677320747,288853.93404148176,,261.60984849666045,,
45146,2020,1.000204454979685,0.7178526379462593,6.9431200637279,-28085.60858050844,-3.2612638742644906,125948.70160304845,,127.36727459854929,,
78612,2004,0.9990480396364899,1.3830699855235848,8.597332204861065,-23048.842188958362,-7.873492584506788,107117.91986339111,,355.3470118197283,,
96744,1988,1.0006839595017987,1.8036076954744864,10.627457827072863,13682.856175259316,7.936127876277879,-65840.57699620543,,137.69438112071037,,
71301,2008,0.9993028971440914,1.6174879960586368,11.522719380276634,-17752.9258153827,3.6646638134821594,162778.37851493084,,207.05082609231937,,
61241,2001,1.0000240278580803,1.582187262149294,-5.548626569908382,-14815.603430942945,0.6143412123878758,-76593.06169305311,,211.3968271885319,,
37397,2003,0.9999698092127896,1.575870218070725,5.849943186057071,56096.40772679925,11.234433969839388,315166.0596031177,,213.03604726868483,,
77074,2009,0.9999174873006765,1.5372728326098788,15.507260142714799,16573.98165761796,5.816152195412495,2709.328861522925,,182.38174643790106,,
81023,2013,1.000154924601836,1.5388494871546177,-2.0008793001687453,25726.640088185715,2.4695693336524998,109776.42593078317,,123.18904955860623,,
96744,1988,0.9999768612769016,1.2857294490925286,-9.628167577750142,11060.76836706654,4.460521888514219,-10012.862851059996,,249.13370375672167,,
36066,2009,0.9978125111706254,0.9259897716734558,8.82318407886141,-24482.623971695175,9.056977744654686,318544.7490201425,,82.12356684006313,,
29341,2003,0.9994405509240046,1.0191444363507207,-0.4744839722910923,27155.381556294036,4.736708273898435,267008.1275699235,,219.1014143811327,,
75652,1999,1.0018333411645062,0.9062495039054965,0.6870355436161399,-34496.04547577459,8.831637811951953,55553.85603474042,,55.24952433920038,,
37110,2002,1.0010328692285868,0.8791151175266037,-2.711020930601367,-4348.223786586664,5.919624926634427,91814.83788114124,,99.81993082759054,,
43230,1991,0.9989725784646609,1.4182618033320902,-1.7768994542850622,-24497.672365806462,2.2089864669183767,207882.13693065365,,133.90836715532228,,
43119,1990,0.9980183081935996,1.4200806683827267,5.7715359822955685,11494.410173050634,2.6391169057301394,180035.9453699091,,269.8775280739245,,
96741,1992,1.0010553870170922,1.3444269136499567,-4.373960765742661,38478.09634382327,2.154786692987488,-131473.93901663602,,268.8623109461788,,
61241,2001,1.000124975786358,1.1008814820898127,-2.8822052810039676,-3632.2773633655515,2.4136129880157897,-59549.498744959245,,160.07297398264822,,
28901,2009,0.9987648781780512,2.106799445597923,7.670811497358956,12534.760187345732,21.82206482329323,482110.83078421245,,63.25486669352249,,
95633,2017,0.9996348745880167,1.3757390414663357,3.6776935655804506,17274.22171142969,-5.580728557549272,132055.41772722764,,238.032974841394,,
61241,2001,0.9989248240643313,0.7287127734175893,-4.631864383131095,-43158.062320563615,-5.5158243137839635,-46562.59332214517,,84.53697183240726,,
29341,2003,1.0014125357634207,1.670225377835687,6.466387966837894,-35081.124862155775,8.741981229315167,279168.6715717021,,81.14499076573502,,
77386,2017,0.9992210202879557,2.4066671211833657,-3.08803692563657,6590.774396860592,11.802716890614663,330587.1510299037,,55.10168181722449,,
50574,2014,0.9997836831184311,0.6932704523237544,15.408502612194512,14034.02306928533,12.290748972812143,423211.7052528482,,187.66593462383867,,
96741,1992,0.9990191465508622,1.424750665083835,15.85848407708077,22728.036638207086,6.3224443887811095,-59399.620293271786,,218.28886602578345,,
95316,1997,0.9993230336126602,1.469055524019651,17.59175508511781,68627.00655125752,18.66309040465713,189825.57462147297,,265.4568298813906,,
50574,2014,0.9983285171088175,1.900178063745018,9.275157372288625,38070.9810751472,17.14262274036426,403731.2765744517,,176.55920084818786,,
81023,2013,1.00065001666867,1.5460140283933836,10.069462789115107,25163.25786660794,7.057354602353958,102293.10323975049,,202.55699330001792,,
36022,1998,0.9996742926421864,0.7974802938542728,-1.1513817677708262,23947.864108576607,5.417531580952743,179564.72818980878,,231.09557249437782,,
19522,2006,1.0002367686029636,1.1693564318066707,-0.7445621364728856,43039.83393453214,2.0585962265193456,138432.61824661482,,353.4983945084826,,
19522,2006,0.9999621380849907,1.7258886886063558,12.890789346046436,58025.00115428127,15.372924647591667,123282.5905683694,,263.6957724603876,,
33572,1988,1.000617636609394,0.882096296534461,-3.914004953751874,3362.9736770957707,4.113064866337734,6322.182838494657,,52.828735218323544,,
96741,1992,0.9995521382522479,1.9170993540062762,-0.5115875164621322,52851.038456388116,4.6698781717394064,-217965.8917619333,,194.11389668148024,,
03448,2005,0.9998429454185902,1.7675423309161467,-0.3848036808189317,2703.6967213701573,14.199838205969026,36071.205662016146,,214.77394426563146,,
53807,2001,1.000084889818502,1.1230600726721098,-0.4492321310116205,3472.7252833412404,4.831392040903803,65077.157709970605,,232.6936927239601,,
74301,2019,1.0012031326020163,1.441109059672104,22.23628393395459,35910.0315782804,3.2594201321135707,260280.15541166617,,280.65695277519507,,
37110,2002,1.0006956713778479,1.754599861108943,1.4473975108016317,-39291.51693329316,-0.12942686406356163,89488.6484215086,,197.74837981999744,,
74301,2019,1.0004865798906735,1.4892561796089046,5.9358281935659605,-5217.583209704438,12.617875593938486,238939.30487113324,,233.37911448644797,,
36051,2020,0.9997524880834234,2.019956272647181,-8.87916129021209,-2309.7381456595003,15.250472396659244,198762.0794238974,,114.66700813103982,,
98387,1997,1.0015796155074055,1.3416596141013513,14.63039365626424,1825.881541432425,9.092971430573314,66828.90920291658,,234.15138943603773,,
96741,1992,0.9997860961317981,1.4459451091768363,-4.1961375767649916,36641.934454435424,13.486325930561385,-104962.09107038329,,163.65023229418034,,
63366,1986,0.9990421177718227,1.7596850037600718,14.882890494713896,49419.762403358705,-8.180227113362118,113208.19437028449,,393.67252565699766,,
96744,1988,0.999590971946257,2.8654212394260217,0.9016434109860318,11187.726685862734,5.5599796828602095,-20955.046347882962,,314.29298429935625,,
29341,2003,0.9992903587094939,1.3677707431401305,4.132967578152517,24462.146845041127,7.744228517346949,271957.61774912523,,114.98586842210662,,
61241,2001,1.000952178806739,1.0036528380593928,9.302785649293973,12053.209164043568,-1.978606547833559,-88717.72067558687,,159.1705459448562,,
53922,2004,1.0025583683832568,1.2110597833689707,-0.9350562731461611,811.0067597345096,13.78126095576662,28927.1503741892,,273.3457304682082,,
36022,1998,1.0002517306819922,0.963044841866058,0.09853205619456507,36234.95483867195,2.226509064227827,188982.67150274297,,128.0705457250254,,
96741,1992,1.0011354608936978,1.5497693989108887,8.678084930112004,32137.288198680144,2.3146246234574086,-70733.2440703591,,117.43746571572113,,
96741,1992,0.9995196953469864,1.1357876527810133,4.351468370715875,49926.975371070344,-5.458028324908917,-116514.29128303926,,185.44251297373577,,
40045,2004,0.9991966349511785,0.812150951313119,-8.250732171573047,-9467.218426321993,1.2946086371138685,167316.10424617672,,180.78271356335986,,
34433,2012,0.9991839271566059,0.8571518003645251,4.037030616568162,32193.61678081881,2.2843257596748403,82527.67745271177,,20.514594252018952,,
32693,2008,0.9994599757683827,1.4891214394255043,0.8263535192035256,-25604.324666500266,0.07194100562599814,98666.34764467011,,235.80835192764616,,
74301,2019,1.0023912744310237,1.5469219205666815,18.977053527642425,43477.86814259537,6.587484032600199,267899.8127281786,,306.5674842047895,,
32693,2008,0.9995452048303572,1.1960017005102448,-2.560658205585997,-7599.002324209275,-2.8346261917526876,98397.79485690918,,130.96266808934982,,
96741,1992,1.0002379435473467,1.353880236571012,15.648354914002608,31411.060949414485,-4.910373232877812,-20644.417106189387,,231.2728861555824,,
79765,1986,1.0010120948857972,1.836550771083113,-3.537864082761926,-2574.1072142187904,5.426338785309965,50394.57893661832,,297.4339384716639,,
36067,2021,0.9999302531511586,0.4379201796515203,8.297848131785354,-18971.249981265406,-1.7369903271558265,35742.67676658489,,112.3740576184294,,
36022,1998,1.0008684410292519,1.1169833681568428,16.18630410544131,35389.562110272695,18.894939815370638,176219.77064527257,,121.51729802853568,,
36022,1998,1.0004322378391644,1.5745929967218495,13.858838875151386,11326.006935743499,-2.0512110233356866,183032.1188129069,,131.91003262730598,,
76501,2004,0.9994790318344249,1.8217923964249825,16.02859255560572,-9821.710888707483,-0.41390927753883133,110762.01824896099,,160.06476410643234,,
61241,2001,1.0013283149514647,2.0304290741610664,-4.144312151737882,14923.385045700667,5.959179097318429,-124254.24512841512,,178.5181390054207,,
98503,2008,1.001661243162706,1.5227692257885228,-3.8034099991328585,-38142.283220637306,-5.970122323162614,77789.42844721497,,96.41086997953767,,
30075,2018,0.9999124217810461,1.8302542915321065,4.184819229178445,26259.92078657581,4.2742987985941525,202694.34281458484,,58.43008183866627,,
70056,2002,0.9987522431659235,0.8341015384008741,5.08582467029944,6368.313165028222,9.91328823582398,32537.463261318306,,205.98850562129303,,
61241,2001,1.0002149103551496,1.8158838324992919,5.839208177590541,-27037.08835040507,-0.6151839407567437,-77386.68629448689,,30.861437122021442,,
79765,1986,1.0002558411369027,1.0798294559242276,-4.6557359412635755,-42983.830953746234,-7.5286998551059865,50122.9610346373,,204.31885609654185,,
19522,2006,1.0008643910709139,1.3943364853838587,11.33139482261777,52172.856985669474,11.350976773123666,132334.066461056,,221.25880019842862,,
78612,2004,1.00049244607433,0.618168389474178,-9.410464885561726,-3501.5713936198163,7.788433939615111,107516.09654151075,,195.16988496064593,,
97304,1990,0.9996408169508075,1.8750157794879918,17.75125660920258,7525.741877667801,0.8130556087753851,85462.94592264577,,320.6533882726902,,
77074,2009,0.9990029062445052,0.8255705320705997,17.132666370491307,23377.902085289974,8.518625043704384,8237.240968075217,,134.25963462618765,,
37046,2021,0.9998456633129352,0.8863212859612473,2.9081917381577957,-8900.296609531997,-2.909810617158745,31180.443394426133,,59.33653832285884,,
61241,2001,0.9997151313565092,1.9481854393925901,0.7048582898691254,5582.772032585926,-1.9141981864167974,-150754.88671354976,,143.25425477108618,,
96744,1988,0.9991692901495036,1.601573278513222,10.053182660005422,10505.858443234607,-8.660934563128865,-25269.31938308089,,288.1514805720924,,
30075,2018,1.0017735043339493,1.6611638634810413,11.086109716804524,53867.94081846572,10.86585536582985,228439.99896611305,,59.4284172928792,,
43119,1990,0.9982507757974726,1.5803113647102374,7.091734032894596,6915.476506022939,5.641037667584323,183842.18314966082,,252.82129270290312,,
30075,2018,0.9998350898565731,1.5062967404366576,11.644200456327505,27826.07780250444,15.94362735927654,229091.33042614142,,163.8391194302478,,
43119,1990,1.00214480270255,1.944996023766097,-5.224633515602717,-2337.8165512173264,6.850811434005026,184580.97233163938,,94.07673018498338,,
99669,2002,1.0013633726247209,1.6114491507022148,-4.601678160792501,-26205.337083453043,-2.4760980504837073,14122.164577359872,,121.65567831310108,,
61241,2001,0.9995823263015159,1.3715124844817301,-14.941164771475146,2870.2217587457717,11.043484495266545,-10809.697587817282,,277.6343485620928,,
61241,2001,0.9996409798474437,1.6476812559761764,-0.8877994021305824,-2231.8357629239417,-5.8669791796705555,-30119.140062155973,,197.9435594730772,,
30103,2009,1.0002810196472713,0.6503828268460865,11.246872819946546,-7340.382974191764,7.9774484424951275,225556.5939350531,,85.54205772166063,,
70115,1995,0.999400140700164,2.1104547850089097,4.3151980223425355,26081.371219209483,15.175526755630447,28098.331827844442,,185.09205757472998,,
81023,2013,1.002092107229625,1.1612395120064403,-1.4892904805745832,22367.863165260107,6.62911617020139,107715.76462144671,,141.91059298925552,,
61241,2001,1.0012971686218846,1.0932282719565476,5.295223594064278,-36984.97004438534,-3.3601241214631985,-108238.41808916832,,-40.632342164725856,,
96744,1988,1.0003357309949195,1.869914421879104,21.790992442567642,9125.991839724684,2.90793101848333,-53780.15582719966,,241.00591144106846,,
36051,2020,0.9998232452066976,1.4658036655740847,0.33140680511112164,-5014.917076905728,15.22689883505495,197879.55858702288,,108.00340499116312,,
71483,2003,1.001096402486151,0.8782962103759332,4.958199978632783,5222.885473408031,-0.14097446366863853,461679.7267099862,,173.33492677783283,,
61241,2001,1.00018686959685,2.1109214216786794,3.796122923144075,-32616.97919571688,0.49308342522303583,-28289.409637810313,,166.7173039500894,,
47959,2008,1.000184584663245,0.8668532923038338,0.8992439303666449,-34886.54023679676,4.981158681552534,121794.14710803478,,177.23877187149517,,
36022,1998,1.0005597424735952,1.4212046868264763,12.03072073373199,14891.486597374314,7.342547562224105,184769.90559569746,,272.5002092080862,,
95633,2017,1.0012542988629354,1.8678002460651042,16.571087619169305,24502.25538183088,14.34665349898297,114339.81062575195,,180.38692915134627,,
29860,2018,0.999031993525059,1.0222609544735404,22.67763209607753,14521.607822235921,12.48496790924041,292409.8727744331,,138.9400875253113,,
61285,2004,0.9992488691521938,1.0574360473410316,15.788161949403813,-54301.1499569151,-3.958218800576126,118010.59456574066,,153.4389578613494,,
96741,1992,0.9994711686981866,1.6849085938145745,13.864696438581342,35890.49572438857,-2.6609815823786613,167.84926727222046,,223.57623660709197,,
53807,2001,0.999215872409135,0.7771277250824503,6.543119020629429,8033.2625186871055,2.465794618699752,66639.65392845488,,220.70709259312815,,
95457,2002,0.999066767551684,1.77286606451495,1.362474802874964,-48772.75201707431,9.338373075395346,45531.32813292512,,231.2074864109194,,
36022,1998,1.0013723746002992,1.4039569275429056,0.6021104004466755,35521.87008755477,3.9716721803219612,174900.5254768667,,150.49172661172673,,
39301,2003,0.9994032172203247,0.9833190118451768,13.103903456895624,-1301.744343457306,8.883970762625403,83517.58073274423,,141.73871319381956,,
96741,1992,1.000817400896907,1.0759935369142095,2.594603402387712,33746.028361647885,13.468293607076577,-41929.62640585963,,226.4925398386288,,
36022,1998,0.9994628215723739,0.9461705561085527,-4.7707621553414405,35613.36214212906,4.0528140275385525,172009.13359734826,,272.50646719794605,,
92404,2003,1.0003326373183505,1.3948723794125002,12.34864759571223,-18479.533708229217,7.217464382356094,-11076.790078564954,,89.1337789222748,,
70115,1995,1.0002922597619015,0.9635078659241225,-6.513819492877076,19026.486056937985,-1.8718251620879718,18966.363253212854,,208.40015873187474,,
46229,2003,0.9996313991708795,1.5707088134308473,5.124806608986115,-11911.89739151248,-0.03768732732887514,153403.28303966683,,110.86459702699646,,
03903,2006,0.9993594664083686,2.2119554075804446,13.192349685687384,6989.045262912168,9.669973088609371,43697.656348137534,,148.59023920826974,,
39823,2014,0.9990332395373908,0.5673216873338173,14.032692314574147,-11210.503560655132,1.0884889783153477,255372.24494729642,,278.8882369621301,,
68405,2003,1.0005531921834345,2.0261833912113594,18.658056894717348,-42270.77046126053,5.620956664734141,42617.55721110275,,290.874084300663,,
61241,2001,0.9988815423551518,1.414265012373865,6.3725344480240045,-1386.2593191426095,13.133947389800252,-10167.873187988953,,167.2293754629567,,
38668,2002,0.9988288793689657,0.9361431810425589,3.30981425929772,-16097.938432624105,6.633067145348503,11623.564201896486,,303.3589172655877,,
48806,2020,1.0013116827504664,0.7635646666696914,-7.645324541308328,8103.503625771506,-2.172594294391378,9887.81140965379,,192.98755020733287,,
61241,2001,0.99818005114945,1.327110639052024,-10.162140360955068,-8807.617476057305,1.4065832066395023,-32861.519056994235,,93.06206754523882,,
61241,2001,1.0009802611762972,1.1375163502855248,13.504892603745851,-11023.442579654718,-1.6626702766403296,-44652.173211480695,,219.84184262867896,,
61241,2001,0.9992347235616349,1.1143092810824626,-16.843575003354907,27913.777419811973,-3.5221453363889514,-339248.0059503125,,195.38810304453733,,
77386,2017,0.9996680574433328,1.1451534913139854,5.31649400114228,-21677.554222355437,3.7150091011724853,330488.0353080017,,88.36462840009077,,
61241,2001,0.999003991340611,1.6393690366835838,-0.21895708115652202,-9318.358004795373,2.4576087509764037,-23316.301128884283,,148.97318719982948,,
98501,2009,0.9996569329910737,1.6236777920309016,3.9332777895304902,2171.573079673156,5.484503256389775,47565.10615590796,,285.6263501256523,,
95215,2018,1.0002309102536813,2.132742651997554,-1.7397723273683283,23183.76983432815,10.09972704270799,44386.17054489337,,191.17105838118232,,
37397,2003,1.0003815241391913,1.9095849281545694,17.361293757216856,23015.199514105567,17.40382304477114,324458.2983035307,,146.5064048883939,,
40045,2004,1.00038024155593,0.8378006880444014,-0.6661762275054013,-32202.043566511773,4.288076067098524,169270.92092324886,,55.57292245890318,,
95633,2010,1.0011656715902884,1.9720363422267506,13.84789401851939,14728.034697566556,8.6071141813931,354695.7127753551,,301.8180476969424,,
39571,2012,1.000393801868443,2.2484394957159983,-0.1192327581171897,45603.29899009009,7.056903385482881,84387.94219381583,,290.98073714948055,,
30075,2018,1.0004141211679451,1.3594738511770956,25.62403485001483,74425.8877408706,5.383112964086224,251503.37915199785,,292.78492861542196,,
90247,2003,1.00007474416815,0.5271732336231512,-9.58165986780542,-31939.72897928808,4.947063774289702,-23797.374197432277,,167.871827680542,,
30116,2021,1.000526162353547,1.2583550745838041,23.29733862337544,56149.24025899512,18.04669902085533,549800.3700158168,,186.71424520098884,,
95633,2010,0.9973153257619356,1.7707638464576014,12.514426363761887,24564.302941330916,18.56514762807915,360932.6938818098,,226.909487316881,,
39823,2014,1.0012915256017678,1.2368237868387415,11.081964196226618,-10235.183438595934,15.031618652521313,259805.2036678798,,-6.50057134676274,,
95215,2018,1.000190841318643,1.3028032558595404,7.457997626588758,30123.111610042215,9.609958880517967,46698.13045630312,,152.6107174119809,,
98503,2008,0.9998838269159231,0.8159364913750885,-5.638001038264813,-7738.045396180077,8.257056317312694,78569.67571290466,,146.9425807277296,,
43230,1991,1.0006768292163868,1.7931252454983126,10.827078249340026,-3952.4345872936565,13.165162521127833,205582.40313833416,,214.92864762406424,,
37034,2019,1.0001418016249957,1.0046756564053216,8.513837654528746,-9209.846642515335,-1.8308075756600202,138235.77578121013,,197.48555591446728,,
74301,2019,1.0007328928857269,1.7915234664782267,15.137259202108744,28723.88546038964,10.361020154153595,252144.97827650065,,183.17070303452098,,
32693,2008,0.9980608074309002,1.8816645215472891,3.632140704986771,-20003.314345908628,4.212741653982834,97908.6890164913,,296.69822288899354,,
19142,2012,0.9997785083767212,0.39141416294392795,0.5255451117335679,-24292.165969936847,14.413754378119922,283451.1372099903,,124.30270264164022,,
37110,2002,0.9988003619208138,1.487889122653224,2.2283680463002438,-20164.364556649638,4.9153721563703465,85256.06124037663,,109.87692051737177,,
63366,1986,1.0005462590381258,1.9071610836275612,8.424441252407497,49867.89576131546,14.015227922993908,117272.19583404307,,203.59948189573845,,
96744,1988,0.9992459168297092,1.553218073815647,-1.5946642437812812,15541.931047498634,0.6390018758250067,-82604.00144054214,,321.62934077842465,,
74301,2019,0.9998621554951189,0.7203854973911825,0.8803943918597241,-12891.554452786295,8.396136381709,243840.6859709849,,176.0266717368012,,
36022,1998,1.0011722604528912,2.082877237565722,10.279094009319127,41314.18194661527,4.839235285169601,184871.2205020538,,260.9034153725041,,
61241,2001,0.9989616223452346,0.9401300555593244,-7.001767834341855,-7519.1986880801205,7.92139272993296,-71784.17205213013,,225.15263965919115,,
30075,2018,1.00046843384828,2.0446569972590876,1.6273178180518215,44514.15402179452,14.779209282188383,238516.72745149827,,211.3541250273935,,
30075,2018,0.9999901193901699,2.162021273822247,8.841471055006515,39469.49213778036,7.049057507281939,247863.44352433897,,240.15368883646607,,
61241,2001,0.9994339140172555,1.2718099945439765,7.632101201459932,9889.605982090243,-3.7782455803795747,-201501.72245556055,,269.11328459004613,,
92404,2003,0.9994060732655771,1.3763545236363257,-14.968694763201528,-14913.48069484359,12.73219273731835,-9251.88477913334,,78.87808634537315,,
74301,2019,0.999770685871565,2.1429217496856103,0.8638229769383972,-18078.973658280465,12.510791424812801,242013.7577537722,,119.84608795559198,,
61241,2001,1.0002383381723132,1.8900756976749924,3.655274041964241,2101.831558641528,13.039955630883277,-150786.81759729233,,37.345850541010094,,
34433,2012,0.9980905813477061,0.8988471236215106,11.30700713331246,33435.58320570159,2.415523900713372,70033.99674337875,,191.45409969861421,,
96744,1988,1.0009120541021537,1.3178505163465892,7.724257826180188,9003.126953600178,0.9963495074295201,-25175.701507329126,,266.19015750414684,,
30103,2009,1.001744330719278,0.5086333450763924,1.6172934947804647,10736.045605465286,5.729759684381074,230805.71882976877,,201.39231426910806,,
79915,2006,1.0003016338835349,1.312640258353419,-0.30179407290371163,5353.0026303828145,5.102651509518445,6606.557825458454,,227.9331079382479,,
29860,2018,0.9995704369997962,1.1512877844717733,11.862045276420512,16000.509860042566,22.05885904941159,299293.61071388354,,73.71993380203088,,
70560,2016,1.0006366700950053,2.0573439120367594,15.342027849353897,65421.74149438925,11.38878057250783,26136.00497677437,,218.34905025220704,,
81023,2013,0.9995155533947208,2.077215377880373,6.531723064638147,29497.612190453532,9.685388585381535,96734.57123783989,,313.22971394244973,,
70115,1995,0.99804282546636,1.2127282023074186,4.625843411423893,26335.875482407468,8.577848389135255,22981.194391930592,,22.844961537424837,,
81023,2013,0.9982765346599326,1.3113279879833866,0.8747070089577109,19786.452416499986,6.371568518844392,91156.31543313086,,105.68868295071557,,
95451,2019,0.9995125860730948,1.3450038711082717,4.262088132882376,7541.9938869831,10.874593144903086,18145.994326304062,,133.0668975604287,,
95633,2017,1.001561352335777,1.19324067402136,12.730669827895941,23626.598214936577,6.766902275292622,117491.83107751592,,21.73871669538468,,
61241,2001,0.998713402630602,0.9369197386061738,-8.788215800553974,14475.331308268695,13.595075938130453,-104674.6968368529,,178.13159863658487,,
81023,2013,0.9998468980070654,1.6090867319000173,1.8028636083974172,24880.022744874772,14.41441653866498,110373.38857952972,,174.22502606521974,,
61241,2001,0.9985705421979557,0.7367105875036768,2.4579661845924514,1855.150256629012,6.210802457256267,-54042.3160527249,,57.218077521748654,,
61241,2001,1.0002985967376092,1.5569900379431703,7.251847513385011,16978.527954642082,-7.492227087787721,-116511.1610932679,,370.5217288950241,,
79765,1986,1.0002133922186067,1.0121862360882012,3.3510084993263947,20.53004167007566,-2.585932044331993,49645.61601723057,,288.70257291753796,,
96741,1992,1.0002256567032177,2.013820513643437,-16.412867162107517,16729.288127578107,-1.465582441640902,-3710.837995242793,,397.5720001128673,,
32693,2008,1.0004743454419032,0.8511409694849669,12.537848554804556,-37517.23392687001,12.206310742089578,100492.83422388721,,89.65437308943257,,
77302,1994,1.0007150218680299,1.9665874479864622,15.710113940207892,14461.266225402258,3.2350921672795354,77296.86344682636,,303.571285985395,,
30075,2018,1.000475988602386,1.0404183589586669,8.758060731336865,71888.11865255143,12.3433246133505,229645.92502990842,,351.3868420354969,,
43230,1991,1.00059390317202,1.6353761035316494,8.165821750164378,13840.391762158397,11.334372691448076,204608.77283160802,,98.0449424049191,,
32693,2008,0.9999689240331247,1.4125756234980666,0.6663238775453628,3027.1177700175595,6.8180321814894445,102550.81773627453,,142.03862390422603,,
36051,2020,1.0017338263544833,1.3122362638234826,0.6448951036622481,-21565.68097304348,4.0641183412484025,182502.99577842338,,168.20442139888112,,
95215,2018,0.999930070732859,1.670246338032632,4.107622666417896,33134.54400278127,1.1824491424744412,39659.2250962662,,293.24783945804325,,
61241,2001,1.0019854610204175,1.5360403538207799,6.457041690457815,9371.312316121912,0.3386106590844129,-80949.10789955148,,147.13750473922428,,
40045,2004,1.0006754811770395,2.161918597429599,3.7070904027460276,-12448.94201814349,10.951307614641689,173036.62915649862,,104.25785127504561,,
70560,2016,1.000171947934911,1.1279222234079729,-4.050815832385732,70606.77813954811,3.1729747766354897,-7362.272239601007,,272.85759483478006,,
81023,2013,1.0008595000398,0.9042666265781458,18.385540004624445,28501.48289947578,14.032352164828147,110877.41206396265,,96.51757176905464,,
70560,2016,1.0004691413650788,1.2194104776169148,2.2227731368001105,35983.14532097148,7.561520035434446,13939.298607328616,,262.4265582279479,,
19142,2012,0.9988176471559079,1.440429516749142,10.237343084761513,-12550.381740690897,3.6419728928445187,286996.76912350085,,69.81896395481712,,
70115,1995,0.9993947762989814,1.522055365778268,-4.111594552729564,23540.3714671792,6.608677908382345,20235.084620001755,,323.96351389076517,,
61241,2001,0.9982333445107082,1.9261702274924035,-2.6492715320407862,-27941.224846352216,12.515278091196627,-66994.36632183532,,180.03991429374895,,
42058,2008,0.9985304174626388,1.2885816960323966,13.758355606287317,32533.726196324857,5.248151084306565,342912.7752645786,,301.47904530305163,,
98501,2009,0.9991052764853525,1.534154330734763,6.603630948704966,-14582.355383362152,7.480811122773878,46957.70509269891,,110.01180554824838,,
90247,2003,0.9990820323293333,0.72525708094616,9.265282490620402,-45414.88317300132,11.196167654412081,-36861.90478097122,,279.41202736325005,,
36051,2020,0.9992900708707991,1.7774114350981924,8.9411629966528,-13479.160873479512,15.553907055691791,194764.11276215938,,80.74790205275926,,
61241,2001,1.0003167651059353,0.9660775706645035,-17.58589593754202,-7144.609424552708,3.6313328945751,-61485.150429543166,,156.96203570742477,,
97304,1990,1.0022064188483835,0.8100644825814632,4.753037430433118,10443.608595776528,8.133643560457577,90751.19400188276,,165.80071945606335,,
36022,1998,1.0007730834555701,0.5563714357781656,8.276356654873368,31368.418620734228,-1.259370423457983,163217.8855652897,,228.31307040622994,,
37110,2002,1.0002795683042662,1.8213632900072014,8.304747116930146,-478.3505886628582,7.907192736811896,87755.70593255838,,115.88361789694535,,
30103,2009,0.9988177659710613,1.3779501552337798,10.22394354450677,-21580.516412978384,5.304668906199153,227216.4598169175,,317.36140335742834,,
61241,2001,0.9982651681087724,0.9764802554880392,7.020090718051817,5149.713780205308,10.178554362807517,-73963.2869786119,,213.4292257969215,,
96741,1992,0.9984648512799921,1.3104318548752902,6.126491719915867,37260.51153572194,10.79433449744505,-75210.9756471056,,58.071480463090666,,
36022,1998,1.0003004548688175,1.4181496819434103,-4.454654954453929,17671.88761709808,11.8214028365865,178969.69229177202,,220.16166006643186,,
89406,1999,1.0013889081710288,1.6481111546096594,-7.702026415378274,-75228.79879267726,-7.671710438874652,4578.648925527814,,123.29776618046205,,
23901,2003,0.9999088117261559,0.9336717371608837,5.22236059292229,14807.921225810704,6.541083673656619,170411.7062177392,,142.7870701607361,,
40045,2004,1.0007922983922037,0.6304870819702728,-10.356420122091693,-22171.81105700835,-1.144485124472248,166534.9739512977,,91.91860131190778,,
95633,2017,0.9991802716683087,1.1034612028842912,22.06849688021228,32285.361994751256,4.431453206439778,142759.30607036364,,238.54657401981825,,
